"id";"jobs";"firms";"salary";"nums0"
5463;"总公司车险部系统维护岗";"前海财险";"0.8-1.5万/月";"1"
5464;"信息主管";"华润置地商业管理服务（深圳）有限公司";"0.8-1万/月";"1"
5465;"核算会计";"华润置地商业管理服务（深圳）有限公司";"8-10万/年";"1"
5466;"应用支持高级主管";"华润置地商业管理服务（深圳）有限公司";"15-20万/年";"1"
5467;"基础架构主管";"华润置地商业管理服务（深圳）有限公司";"0.6-1.2万/月";"1"
5468;"参观接待专员";"深信服科技股份有限公司";"0.7-1万/月";"1"
5469;"云计算开发工程师（python）";"深信服科技股份有限公司";"1.5-2万/月";"若干"
5470;"高级安全分析师";"深信服科技股份有限公司";"0.8-1.5万/月";"1"
5471;"Oracle DBA";"深信服科技股份有限公司";"2-2.5万/月";"1"
5472;"大数据安全与大数据应用架构师";"北京九州祥云信息技术有限责任公司";"2-3万/月";"2"
5473;"仓储主管";"深圳齐心集团股份有限公司";"0.8-1万/月";"2"
5474;"底薪4000+公寓管家+包住";"深圳思倍思文化有限公司";"0.8-1万/月";"15"
5475;"底薪5000+公寓住宿+综合8000+";"深圳前海华字号国际供应链有限公司";"0.8-1万/月";"9"
5476;"数据库工程师";"威富通科技有限公司";"1.5-2万/月";"1"
5477;"金融数据分析师";"深圳市今日投资数据科技有限公司";"2-3万/月";"1"
5478;"新产品安防体系经理-电子事业群";"比亚迪精密制造有限公司";"2.5-3万/月";"1"
5479;"电子安防体系工程师-电子事业群";"比亚迪精密制造有限公司";"2-2.5万/月";"2"
5480;"网络工程师/IDC建设";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5481;"vmware桌面云驻场工程师";"广州贺达计算机科技有限公司";"0.8-1.5万/月";"2"
5482;"云方向业务部门_Java高级工程师";"北京思特奇信息技术股份有限公司深圳分公司";"1.4-1.8万/月";"1"
5483;"核心业务部门_Java工程师";"北京思特奇信息技术股份有限公司深圳分公司";"0.8-1.5万/月";"2"
5484;"公有云架构/存储工程师/网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5485;"网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5486;"存储规划工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5487;"网络管理员/网络工程师技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
5488;"网络管理员/网络工程师技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
5489;"网络管理员/网络工程师技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
5490;"存储工程师/网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5491;"公有云架构/存储工程师/网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5492;"公有云架构/存储工程师/网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5493;"桌面运维/helpdesk/IT技术支持/网络管理员";"深圳市飞尔跃科技发展有限公司";"4.5-6千/月";"2"
5494;"网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5495;"网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5496;"网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5497;"网络管理员/网络工程师技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
5498;"公有云架构/存储工程师/网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5499;"公有云架构/存储工程师/网络工程师";"深圳市飞尔跃科技发展有限公司";"1-1.5万/月";"2"
5500;"信息技术部-数据管理岗";"东莞证券股份有限公司";"15-20万/年";"1"
5501;"风险管理部-风险管理系统开发岗";"东莞证券股份有限公司";"20-35万/年";"1"
5502;"产品经理助理（云网络）";"中国电信国际有限公司";"15-20万/年";"若干"
5503;"高级云业务支持工程师";"中国电信国际有限公司";"25-40万/年";"若干"
5504;"云业务支持工程师";"中国电信国际有限公司";"10-20万/年";"若干"
5505;"一线网络工程师（网络运行维护）";"中国电信国际有限公司";"10-20万/年";"若干"
5506;"IT技术支持";"万商天勤律师事务所";"0.6-1万/月";"1"
5507;"网络工程师（深圳）";"深圳市紫金支点技术股份有限公司";"0.6-1万/月";"2"
5508;"弱电工程师";"华孚时尚股份有限公司";"0.8-1万/月";"1"
5509;"SAP资深工程师（FICO)";"记忆科技（深圳）有限公司";"1.5-2万/月";"1"
5510;"信息安全高级经理";"记忆科技（深圳）有限公司";"2.5-3万/月";"1"
5511;"IT运营管理岗-变更管理方向";"北京东方龙马软件发展有限公司";"0.9-1.8万/月";"1"
5512;"IT系统运营管理岗（信息安全）";"北京东方龙马软件发展有限公司";"0.9-1.8万/月";"5"
5513;"IT系统运营管理岗(信息与安全）";"北京东方龙马软件发展有限公司";"0.9-1.8万/月";"1"
5514;"IT系统运营管理岗 信息安全";"北京东方龙马软件发展有限公司";"0.9-1.8万/月";"1"
5515;"网络推广经理";"深圳市崇广科技有限公司";"1-1.5万/月";"1"
5516;"高级产品经理";"深圳市崇广科技有限公司";"1.5-2万/月";"若干"
5517;"php开发工程师";"文丰文化传媒（深圳）有限公司";"0.8-1万/月";"2"
5518;"php开发工程师";"文丰文化传媒（深圳）有限公司";"0.8-1万/月";"2"
5519;"市场专员";"深圳市澳德华信息咨询有限公司";"1-1.5万/月";"若干"
5520;"DBA工程师";"深圳市随手科技有限公司";"1.5-2.5万/月";"1"
5521;"系统工程师";"深圳市随手科技有限公司";"1-1.5万/月";"若干"
5522;"系统支持主管（呼叫中心方向）";"深圳市随手科技有限公司";"0.8-1.5万/月";"1"
5523;"DBA";"深圳市随手科技有限公司";"1.3-2.5万/月";"1"
5524;"HR信息系统专员";"深圳市随手科技有限公司";"0.6-1万/月";"1"
5525;"云计算工程师";"深圳市随手科技有限公司";"1-1.5万/月";"若干"
5526;"系统工程师（办公网）";"深圳市随手科技有限公司";"1-1.5万/月";"1"
5527;"资深数据库管理员";"深圳市随手科技有限公司";"1.2-2万/月";"若干"
5528;"SAP工程师（FI方向）";"深圳齐心集团股份有限公司";"1.1-2万/月";"1"
5529;"PHP开发工程师";"深圳市东方蜘蛛网络科技有限公司";"0.6-1.2万/月";"若干"
5530;"PHP中级开发工程师";"深圳市东方蜘蛛网络科技有限公司";"0.8-1万/月";"若干"
5531;"PHP 程序员";"深圳市东方蜘蛛网络科技有限公司";"0.6-1.2万/月";"若干"
5532;"高级采购工程师";"金蝶软件（中国）有限公司";"1.2-2.4万/月";"1"
5533;"运营管理专员-云之家";"金蝶软件（中国）有限公司";"3-6千/月";"若干"
5534;"营销总监";"金蝶软件（中国）有限公司";"3-5万/月";"1"
5535;"技术架构师";"金蝶软件（中国）有限公司";"2-4万/月";"若干"
5536;"助理软件开发工程师 EAS-26";"金蝶软件（中国）有限公司";"0.8-1.2万/月";"若干"
5537;"MySQL数据库架构师（XYD-1）";"金蝶软件（中国）有限公司";"3-6万/月";"若干"
5538;"产品经理（EAS）";"金蝶软件（中国）有限公司";"1-2万/月";"若干"
5539;"技术支持顾问（计算机方向）";"金蝶软件（中国）有限公司";"0.8-1.5万/月";"若干"
5540;"服务营销顾问（K/3服务营销部）";"金蝶软件（中国）有限公司";"0.7-1.4万/月";"若干"
5541;"行政专员-LSC";"金蝶软件（中国）有限公司";"6-9千/月";"1"
5542;"高级产品经理 EAS-26";"金蝶软件（中国）有限公司";"1.5-3万/月";"若干"
5543;"Web安全工程师";"金蝶软件（中国）有限公司";"1-1.5万/月";"若干"
5544;"金蝶云平台高级架构师";"金蝶软件（中国）有限公司";"2.5-5万/月";"若干"
5545;"Go开发工程师（云基础技术 ）";"金蝶软件（中国）有限公司";"1.5-3万/月";"若干"
5546;"系统规划师（智能制造）";"金蝶软件（中国）有限公司";"2-4万/月";"若干"
5547;"产品经理";"金蝶软件（中国）有限公司";"1-1.5万/月";"若干"
5548;"网络信息安全工程师";"金蝶软件（中国）有限公司";"1.5-3万/月";"若干"
5549;"后勤支持专员";"金蝶软件（中国）有限公司";"6-9千/月";"1"
5550;"云计算首席架构师";"金蝶软件（中国）有限公司";"4-8万/月";"1"
5551;"产品经理";"万利通金融服务（深圳）有限公司";"1-1.5万/月";"1"
5552;"驻店经理";"魔方公寓";"6-8千/月";"若干"
5553;"公寓店长";"魔方公寓";"0.8-1万/月";"1"
5554;"信息技术经理";"深圳尚易投资发展有限责任公司";"0.8-1.5万/月";"1"
5555;"信息技术经理";"深圳尚易投资发展有限责任公司";"0.8-1.5万/月";"1"
5556;"调研专员/高级专员";"蓝色光标-北京思恩客科技有限公司";"6-8千/月";"2"
5557;"MES实施工程师";"深圳市三诺数字科技有限公司";"1-1.6万/月";"1"
5558;"日本工作签―免税店店员，年收18万左右";"大连新翔教育咨询有限公司";"1-1.5万/月";"20"
5559;"日本工签――温泉酒店前台接待年收15万左右）";"大连新翔教育咨询有限公司";"1-1.5万/月";"20"
5560;"计算机维护工程师";"深圳市万通网通信技术有限公司";"4.5-7千/月";"若干"
5561;"前端开发工程师";"深圳市星火电子工程公司";"0.8-1万/月";"1"
5562;"网络工程师";"深圳市希格玛计算机技术有限公司";"0.8-1万/月";"1"
5563;"产品经理";"万利通金融服务（深圳）有限公司";"1-1.5万/月";"1"
5564;"高级开发工程师";"深圳懿轩科技有限公司";"2-3万/月";"2"
5565;"暖通工程师（华为项目）";"深圳市特发物业管理有限公司";"1-1.5万/月";"1"
5566;"给排水/暖通工程师（华为坂田项目）";"深圳市特发物业管理有限公司";"0.8-1.3万/月";"1"
5567;"总公司信息技术部高级网络管理岗";"前海财险";"1.5-2.5万/月";"若干"
5568;"java工程师";"深圳市智能港投资管理有限公司";"0.6-1.1万/月";"3"
5569;"包装Lab-产品运营工程师-推广";"顺丰科技有限公司";"1.5-3万/月";"若干"
5570;"网络维护工程师";"深圳市东兴麦宝饮料有限公司";"4.5-6千/月";"1"
5571;"Java开发工程师";"华为技术有限公司";"1.8-3万/月";"6"
5572;"技术支持工程师";"深圳市兴海物联科技有限公司";"8-10万/年";"4"
5573;"高级软件工程师-深圳";"华宇金信（北京）软件有限公司";"0.8-1.5万/月";"2"
5574;"信息化项目管理员";"深圳市中深力人力资源管理有限公司";"5-7千/月";"1"
5575;"系统管理岗";"试金石信用服务有限公司";"1.5-2.5万/月";"1"
5576;"云架构师";"深圳市衡平安全技术有限公司";"2.5-5万/月";"3"
5577;"软件工程师";"深圳市新国都技术股份有限公司";"1.2-1.6万/月";"1"
5578;"CRM高级工程师";"广东奥马冰箱有限公司";"1-1.5万/月";"1"
5579;"Java后台开发工程师";"坎德拉（深圳）科技创新有限公司";"1-2万/月";"1"
5580;"IT工程师";"坎德拉（深圳）科技创新有限公司";"0.8-1.5万/月";"1"
5581;"软件实施顾问";"深圳市九曲网科技有限公司";"0.5-1万/月";"1"
5582;"硬件维护工程师";"深圳市精诚达电路科技股份有限公司";"6-8千/月";"1"
5583;"MES维护工程师";"深圳市精诚达电路科技股份有限公司";"6-8千/月";"1"
5584;"系统架构师";"中电科新型智慧城市研究院有限公司";"1.8-3万/月";"2"
5585;"Java高级开发工程师";"中电科新型智慧城市研究院有限公司";"1.5-2万/月";"5"
5586;"高级系统架构师";"中电科新型智慧城市研究院有限公司";"2.5-3万/月";"2"
5587;"大数据开发工程师";"中电科新型智慧城市研究院有限公司";"1.5-2万/月";"10"
5588;"ERERP工程师P工程师(职位编号：sunwoda003205)";"欣旺达电子股份有限公司";"1-1.5万/月";"2"
5589;"信息化专员（NC系统）";"金碧物业有限公司深圳分公司";"6-8千/月";"1"
5590;"ERP实施顾问";"金碧物业有限公司深圳分公司";"0.8-1万/月";"1"
5591;"ERP工程师";"金碧物业有限公司深圳分公司";"0.8-1万/月";"1"
5592;"IT项目经理";"深圳鹏网智能股份有限公司";"6-8千/月";"1"
5593;"项目经理助理";"东软云科技有限公司";"1-1.5万/月";"2"
5594;"Java高级工程师";"深圳市贝福投资集团有限公司";"2.5-3万/月";"若干"
5595;"Python开发工程师";"上海速强信息技术股份有限公司";"1-1.5万/月";"若干"
5596;"iOS开发工程师";"上海速强信息技术股份有限公司";"1-2万/月";"3"
5597;"水暖工程师";"中海物业管理有限公司";"2-3万/月";"1"
5598;"机电工程师";"中海物业管理有限公司";"2-3万/月";"1"
5599;"机电工程师";"中海物业管理有限公司";"2-3万/月";"1"
5600;"Java高级开发工程师";"中海物业管理有限公司";"1-2.5万/月";"5"
5601;"软件架构师";"中海物业管理有限公司";"1.5-2.5万/月";"2"
5602;"IT项目经理-停车场平台方向";"中海物业管理有限公司";"1.5-2.5万/月";"2"
5603;"IT项目经理-门禁平台方向";"中海物业管理有限公司";"1.5-2.5万/月";"2"
5604;"项目经理-智慧社区";"中海物业管理有限公司";"1.5-2.5万/月";"若干"
5605;"高级软件开发经理";"中海物业管理有限公司";"2-2.5万/月";"2"
5606;"财务信息系统文员(职位编号：cndi001709)";"深圳市赤湾东方物流有限公司";"6-8千/月";"1"
5607;"IT网络工程师";"顺丰科技有限公司";"1.5-2万/月";"1"
5608;"平台运营工程师";"深圳市兴海物联科技有限公司";"1-1.5万/月";"5"
5609;"SAP Basis 高级工程师";"深圳茂业商厦有限公司";"1-1.5万/月";"1"
5610;"云服务平台开发 工程师 Fii";"富士康工业互联网股份有限公司";"10-30万/年";"3"
5611;"云服务平台开发 技�g主管 Fii";"富士康工业互联网股份有限公司";"20-35万/年";"1"
5612;"云平台架构 工程师 Fii";"富士康工业互联网股份有限公司";"10-30万/年";"3"
5613;"平台架构规划 技�g主管 Fii";"富士康工业互联网股份有限公司";"20-35万/年";"1"
5614;"工业网关技术支持工程师Fii";"富士康工业互联网股份有限公司";"10-30万/年";"若干"
5615;"PAAS云平台架构师";"深圳市佳创视讯技术股份有限公司";"2-2.5万/月";"1"
5616;"技术支持工程师";"深圳市佳创视讯技术股份有限公司";"0.6-1万/月";"1"
5617;"视频云平台架构师";"深圳市佳创视讯技术股份有限公司";"2-2.5万/月";"1"
5618;"保底5000+公寓管家+住宿+综合8K";"乐美思贸易（深圳）有限公司";"0.8-1万/月";"20"
5619;"Devops开发工程师";"深圳达闼科技控股有限公司";"1.5-2.5万/月";"1"
5620;"网络工程师";"深圳达闼科技控股有限公司";"1-2万/月";"1"
5621;"数据库工程师";"深圳达闼科技控股有限公司";"1.5-2.5万/月";"1"
5622;"应用系统工程师";"深圳达闼科技控股有限公司";"1.5-2.5万/月";"1"
5623;"虚拟化应用工程师";"深圳达闼科技控股有限公司";"1.5-2.5万/月";"1"
5624;"IT工程师";"深圳达闼科技控股有限公司";"0.8-1万/月";"1"
5625;"底层软件工程师―BSP及操作系统维护";"深圳达闼科技控股有限公司";"1.5-2.5万/月";"2"
5626;"云计算实习生（面向2019届毕业生）";"深圳市随手科技有限公司";"3-5千/月";"若干"
5627;"网络实习生（面向2019届毕业生）";"深圳市随手科技有限公司";"3-5千/月";"若干"
5628;"培训专员";"万家客（深圳）房地产经纪有限公司";"6-8千/月";"2"
5629;"速卖通主管";"深圳市通新科技有限公司";"0.6-1.5万/月";"1"
5630;"OA工程师";"深圳市三诺数字科技有限公司";"0.8-1万/月";"若干"
5631;"IT技术支持助理";"深圳市三诺数字科技有限公司";"4.5-5.5千/月";"2"
5632;"机电工程师2";"深圳市水务技术服务有限公司";"6-8千/月";"1"
5633;"C++软件工程师";"深圳市前海元亨投资中心（有限合伙）";"2-2.5万/月";"若干"
